Nombre;Descripcion;Categoria;Etiquetas;Precio;URL FOTO
Shampoo Sedal Restauracion Instantanea;Botella x 190 ml;Cuidado Personal;Shampoo;8800;https://d26lpennugtm8s.cloudfront.net/stores/001/160/839/products/019-004-036_shampoo_sedal_x_190ml_restauracion_instantanea1-eb219b44d4c02b242115886158749269-1024-1024.jpg
Shampoo Sedal By Yuya Nutricion Micelar;Botella x 190 ml;Cuidado Personal;Shampoo;8900;https://unidrogas.vteximg.com.br/arquivos/ids/360331-1000-1000/7506306211650.jpg?v=637353269218230000
Shampoo Sedal By Yuya Nutricion Detox;Botella x 190 ml;Cuidado Personal;Shampoo;8900;https://i.linio.com/p/b0b9c387358d499fd824a6fb6707a71e-product.jpg
Crema de Peinar Sedal Keratina;Botella x 300 ml;Cuidado Personal;Shampoo;12300;https://www.sedal.com.mx/content/dam/unilever/sunsilk/mexico/pack_shot/front/hair_care/styling/sedal_keratina_con_antioxidante/7506306233249_sunsilk_keratin_with_antioxidant_300_creme_fop-888812-png.png
Crema de Peinar Sedal Ceramidas;Botella x 300 ml;Cuidado Personal;Shampoo;12300;https://www.cruzverde.com.co/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dw66a24346/images/large/104558-1-CREMA-PARA-PEINAR-SEDAL-CERAMIDAS-FCO-X-300ML.jpg
Crema de Peinar Sedal Rizos Definidos;Botella x 300 ml;Cuidado Personal;Shampoo;12300;https://pasteur.vteximg.com.br/arquivos/ids/173315-1000-1000/Cuidado-Personal-Cuidado-del-Cabello_Sedal_Pasteur_092790_unica_1.jpg?v=636560106200900000
Crema de Peinar Sedal Liso Perfecto ;Botella x 300 ml;Cuidado Personal;Shampoo;12300;https://www.cruzverde.com.co/dw/image/v2/BDPM_PRD/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dw5e84ce56/images/large/100351_1_CREMA_PEINAR_LISO_PERFECTO_CREM_SEDAL_CO_CREATIONS_FCO_X_300ML.jpg?sw=1000&sh=1000
Crema de Peinar Sedal Rizos Definidos;2 und x 300 ml;Cuidado Personal;Shampoo;20600;https://metrocolombiafood.vteximg.com.br/arquivos/ids/166899-1000-1000/7702006400923-1.jpg?v=636670856216200000
Crema de Peinar Sedal By Yuya Nutricion Micelar;Botella x 300 ml;Cuidado Personal;Shampoo;12300;https://www.sanborns.com.mx/imagenes-sanborns-ii/1200/7506306210905.jpg
Crema de Peinar Sedal By Yuya Nutricion Detox;Botella x 300 ml;Cuidado Personal;Shampoo;12300;https://images-na.ssl-images-amazon.com/images/I/61tx93UdArL._SL1500_.jpg
Shampoo Dove Recuperacion Extrema;Botella x 400 ml;Cuidado Personal;Shampoo;18600;https://http2.mlstatic.com/shampoo-dove-recuperacion-extrema-l-a-55-D_NQ_NP_916211-MCO30607539821_052019-F.jpg
Shampoo Doven Hidratacion Intensa;Botella x 400 ml;Cuidado Personal;Shampoo;18600;https://metrocolombiafood.vteximg.com.br/arquivos/ids/267088-1000-1000/7891150050488.jpg?v=637236915129070000
Shampoo Dove Oleo Nutricion;Botella x 400 ml;Cuidado Personal;Shampoo;18600;https://unidrogas.vteximg.com.br/arquivos/ids/360498-1000-1000/7891150017368.jpg?v=637353274258470000
Shampoo Dove Reconstruccion Completa ;Botella x 400 ml;Cuidado Personal;Shampoo;18600;https://statics.dinoonline.com.ar/imagenes/full_600x600_ma/2912744_1_f.jpg
Shampoo Dove Control Caida;Botella x 400 ml;Cuidado Personal;Shampoo;18600;https://estilodelpeluquero.com/3272-large_default/shampoo-dove-control-caida.jpg
Shampoo Dove 2 en 1 Anticaspa;Botella x 355 ml;Cuidado Personal;Shampoo;;https://unidrogas.vteximg.com.br/arquivos/ids/335582-1000-1000/79400452030.jpg?v=637296864537370000
